,StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2.1_Id,Q2.1_Name,Q2.1_Size,Q2.1_Type,prolific_id,dt_q1,dt_q2,understood_system_did_well_dt,system_confusing_complicated_dt,system_confusing_confusing_dt,understood_system_easy_to_understand_dt,system_confusing_hard_to_remember_dt,understood_system_predictable_dt,understood_system_how_it_works_dt,understood_system_inputs_and_outputs_dt,lr_q1,lr_q2,understood_system_did_well_lr,system_confusing_complicated_lr,system_confusing_confusing_lr,understood_system_easy_to_understand_lr,system_confusing_hard_to_remember_lr,understood_system_predictable_lr,understood_system_how_it_works_lr,understood_system_inputs_and_outputs_lr,bb_no_shap_q1,bb_no_shap_q2,understood_system_did_well_bb_no_shap,system_confusing_complicated_bb_no_shap,system_confusing_confusing_bb_no_shap,understood_system_easy_to_understand_bb_no_shap,system_confusing_hard_to_remember_bb_no_shap,understood_system_predictable_bb_no_shap,understood_system_how_it_works_bb_no_shap,understood_system_inputs_and_outputs_bb_no_shap,bb_shap_q1,bb_shap_q2,understood_system_did_well_bb_shap,system_confusing_complicated_bb_shap,system_confusing_confusing_bb_shap,understood_system_easy_to_understand_bb_shap,system_confusing_hard_to_remember_bb_shap,understood_system_predictable_bb_shap,understood_system_how_it_works_bb_shap,understood_system_inputs_and_outputs_bb_shap,Q9.1,Q9.2,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.4,PROLIFIC_PID,dataset_name,bb_profile_1,bb_profile_2,int_profile_1,int_profile_2,first_model,bb_model,int_model,taken_in_appropiate_time_window,int_q1_correct_answer,int_q2_correct_answer,bb_q1_correct_answer,bb_q2_correct_answer,q1_is_correct_int,q1_is_correct_bb,q2_is_correct_int,q2_is_correct_bb,understood_system_bb,understood_system_int,system_confusing_bb,system_confusing_int
67,2021-08-24 07:49:27,2021-08-24 07:57:55,IP Address,172.58.99.154,100,507,True,2021-08-24 07:57:56,R_2trmKBYZxHwJXv3,,,,,29.9640960693359375,-95.49680328369140625,anonymous,EN,0.89999997615814208984375,F_277nbdFtk1jy6GF,signature.png,12076,image/png,60c8a64af15aea59cfb1efb0,,,,,,,,,,,Fail,First year grade,5.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,,,,,,,,,,,Pass,First year grade,2.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,7,Slightly knowledgeable,No,No,Yes,No,No,60c8a64af15aea59cfb1efb0,education,2,1,3,4,bb,shap,lr,True,Fail,First year grade,Pass,First year grade,1,1,1,1,3.8,4.4,3.3333333333333335,1.6666666666666667
68,2021-08-24 07:46:44,2021-08-24 07:57:57,IP Address,96.242.240.92,100,673,True,2021-08-24 07:57:58,R_2VapADNi966jagg,,,,,40.8520050048828125,-74.28420257568359375,anonymous,EN,1,F_DAwzISR2MlBrTEd,signature.png,5472,image/png,60fd5a1b32fececd5202d136,,,,,,,,,,,I don't know,First year grade,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,Fail,First year grade,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,8,Moderately knowledgeable,Yes,No,Yes,No,No,60fd5a1b32fececd5202d136,education,3,4,1,3,bb,shap,lr,True,Fail,First year grade,Fail,First year grade,0,1,1,1,5.0,2.0,1.0,4.0
69,2021-08-24 07:49:40,2021-08-24 07:58:10,IP Address,76.188.195.216,100,509,True,2021-08-24 07:58:11,R_3MhdZo8XtArnbvE,,,,,41.3271026611328125,-81.45130157470703125,anonymous,EN,1,F_2Ce9BeTHw7Xl8oY,signature.png,19341,image/png,60fe2a53ece9102510fd8b0a,Pass,First year grade,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,,,,,,,,,,,5,Slightly knowledgeable,No,No,Yes,No,No,60fe2a53ece9102510fd8b0a,education,3,4,4,1,int,no_shap,dt,True,Pass,First year grade,Fail,First year grade,1,1,1,1,3.8,3.8,2.6666666666666665,3.6666666666666665
70,2021-08-24 07:51:36,2021-08-24 07:58:14,IP Address,72.90.66.128,100,398,True,2021-08-24 07:58:15,R_2BkQ4BFpsNpUaVy,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,1,F_r9cosMGHUJj8MAF,signature.png,11622,image/png,5e7c021e2b00612482e357fc,Pass,First year grade,5.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,,21,Moderately knowledgeable,No,No,No,No,No,5e7c021e2b00612482e357fc,education,4,1,4,3,bb,no_shap,dt,True,Pass,First year grade,Pass,First year grade,1,1,1,1,4.8,4.8,2.6666666666666665,3.0
71,2021-08-24 07:57:37,2021-08-24 08:02:17,IP Address,68.173.78.57,100,279,True,2021-08-24 08:02:18,R_2Bfe9ZEg039dj8a,,,,,40.781005859375,-73.950103759765625,anonymous,EN,1,F_VLmT5fUv5D8xjQR,signature.png,8610,image/png,5e79352ea4d7d30d65532c51,Fail,First year grade,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,,,,,,,,,,,7,Knowledgeable,No,No,No,No,No,5e79352ea4d7d30d65532c51,education,2,3,3,4,int,no_shap,dt,True,Fail,First year grade,Pass,First year grade,1,1,1,1,2.2,3.4,4.0,4.0
72,2021-08-24 08:02:21,2021-08-24 08:06:57,IP Address,66.223.177.241,100,276,True,2021-08-24 08:06:59,R_1C1hCWVZBFIQQo0,,,,,64.854400634765625,-147.846893310546875,anonymous,EN,1,F_2eRUK3LQR6T0f2b,signature.png,6077,image/png,60df2a387184bf25da3ae6a2,Pass,First year grade,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,,,,,,,,,,,Pass,First year grade,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,10,Slightly knowledgeable,No,No,No,No,No,60df2a387184bf25da3ae6a2,education,1,4,1,2,bb,no_shap,dt,True,Fail,First year grade,Fail,First year grade,0,0,1,1,3.6,2.6,3.0,3.6666666666666665
73,2021-08-24 07:58:55,2021-08-24 08:07:49,IP Address,76.251.106.97,100,533,True,2021-08-24 08:07:50,R_sLG5IWdkoLGYUI9,,,,,34.139404296875,-118.26599884033203125,anonymous,EN,1,F_1oIjN45ivpcQAF1,signature.png,8848,image/png,60fdc7fa219080441691dc54,Pass,First year grade,5.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4,Knowledgeable,Yes,Yes,No,No,No,60fdc7fa219080441691dc54,education,2,1,1,2,int,shap,dt,True,Fail,First year grade,Pass,First year grade,0,1,1,1,3.6,4.2,2.6666666666666665,2.3333333333333335
74,2021-08-24 08:01:44,2021-08-24 08:09:42,IP Address,47.201.160.100,100,477,True,2021-08-24 08:09:43,R_2Vws0CACaumxcWB,,,,,27.796295166015625,-82.63249969482421875,anonymous,EN,1,F_3PcuVMiLGvrsrob,signature.png,13345,image/png,5dcc948ed9873592337ae827,Pass,First year grade,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,2.0,5.0,5.0,1.0,5.0,3.0,2.0,4.0,15,Moderately knowledgeable,Yes,Yes,Yes,Yes,No,5dcc948ed9873592337ae827,education,1,4,4,3,int,shap,dt,True,Pass,First year grade,Fail,First year grade,1,1,1,1,2.4,3.6,5.0,4.333333333333333
75,2021-08-24 08:05:28,2021-08-24 08:11:40,IP Address,72.45.43.185,100,371,True,2021-08-24 08:11:41,R_2X1LEzkRNpqFmrY,,,,,40.3052978515625,-78.95400238037109375,anonymous,EN,1,F_3KMy7R4RNTR3hAz,signature.png,17413,image/png,6107475747d6c3b6eb05669e,,First year grade,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,0,Moderately knowledgeable,No,No,No,No,No,6107475747d6c3b6eb05669e,education,4,2,2,4,int,shap,dt,True,Pass,First year grade,Pass,First year grade,0,1,1,1,3.8,4.0,3.3333333333333335,3.3333333333333335
76,2021-08-24 07:57:49,2021-08-24 08:12:05,IP Address,76.104.254.141,100,855,True,2021-08-24 08:12:06,R_3nGF3lzCXveaNS8,,,,,47.1291046142578125,-122.40940093994140625,anonymous,EN,1,F_2AGC0URdKUxQsT5,signature.png,10556,image/png,610833cc23f080f337802603,,,,,,,,,,,I don't know,First year grade,2.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,5,Not knowledgeable at all,Yes,Yes,Yes,Yes,No,610833cc23f080f337802603,education,2,1,2,3,int,shap,lr,True,Pass,First year grade,Pass,First year grade,0,1,1,1,4.2,2.4,2.3333333333333335,4.0
77,2021-08-24 08:05:26,2021-08-24 08:14:11,IP Address,98.216.65.30,100,524,True,2021-08-24 08:14:12,R_2rPayGyxILC7oZE,,,,,42.4178009033203125,-71.1134033203125,anonymous,EN,1,F_1FlBbgNWn8tYRnF,signature.png,12076,image/png,6106ca63b09d07f76c98369d,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4,Moderately knowledgeable,Yes,No,No,No,No,6106ca63b09d07f76c98369d,education,4,3,3,4,int,shap,lr,True,Fail,First year grade,Pass,First year grade,0,1,1,1,4.0,3.0,2.0,4.0
78,2021-08-24 08:10:31,2021-08-24 08:15:35,IP Address,199.217.32.2,100,303,True,2021-08-24 08:15:36,R_1OT9FswvnSucpOi,,,,,38.9488067626953125,-104.7677001953125,anonymous,EN,0.89999997615814208984375,F_2ypBxuTbF1kbcgz,signature.png,5458,image/png,600340c28bbd673ed1d69e56,Fail,First year grade,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,10,Knowledgeable,Yes,Yes,Yes,Yes,No,600340c28bbd673ed1d69e56,education,1,2,3,2,bb,shap,dt,True,Fail,First year grade,Fail,First year grade,1,0,1,1,2.8,4.0,4.0,3.0
79,2021-08-24 08:10:28,2021-08-24 08:17:44,IP Address,174.210.228.74,100,436,True,2021-08-24 08:17:45,R_RRj8UjaugNaflNT,,,,,42.553802490234375,-82.9185028076171875,anonymous,EN,1,F_3ELvD5F7UID4LQM,signature.png,14404,image/png,6109ee41c9e94ead82b194b4,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,11,Slightly knowledgeable,Yes,No,No,No,No,6109ee41c9e94ead82b194b4,education,1,2,2,3,int,shap,lr,True,Pass,First year grade,Fail,First year grade,1,1,1,1,4.0,4.0,2.0,2.0
80,2021-08-24 08:11:51,2021-08-24 08:20:42,IP Address,67.253.153.210,100,530,True,2021-08-24 08:20:44,R_3Ph3uDflKPvvuBN,,,,,42.9709014892578125,-77.58209991455078125,anonymous,EN,0.800000011920928955078125,F_bJVfci1UqaQskal,signature.png,6447,image/png,60fd5a99c4e4ead0c9a6fff4,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,Pass,First year grade,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,6,Slightly knowledgeable,Yes,No,No,Yes,No,60fd5a99c4e4ead0c9a6fff4,education,2,4,1,4,bb,no_shap,lr,True,Fail,First year grade,Pass,First year grade,0,1,1,1,3.4,3.4,4.0,4.0
81,2021-08-24 08:16:49,2021-08-24 08:26:49,IP Address,24.159.244.81,100,599,True,2021-08-24 08:26:50,R_1cRMTKCAZdVUPxu,,,,,42.83740234375,-89.06800079345703125,anonymous,EN,1,F_21yAXyHXpDb2hJy,signature.png,12617,image/png,6100d3c90fba46491b9f3cb0,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3,Not knowledgeable at all,Yes,Yes,No,No,No,6100d3c90fba46491b9f3cb0,education,1,4,2,1,int,shap,lr,True,Pass,First year grade,Fail,First year grade,0,0,1,1,4.6,4.0,2.6666666666666665,3.3333333333333335
82,2021-08-24 08:17:38,2021-08-24 08:27:25,IP Address,97.120.192.94,100,586,True,2021-08-24 08:27:25,R_DHKz7jPw27yNS1z,,,,,45.4803924560546875,-122.5890960693359375,anonymous,EN,1,F_1QgCqw5biAnInpb,signature.png,13143,image/png,60fce0e0cbee28d9325d3124,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,2.0,4.0,4.0,5.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,15,Not knowledgeable at all,Yes,Yes,Yes,,No,60fce0e0cbee28d9325d3124,education,1,3,4,3,int,shap,lr,True,Pass,First year grade,Fail,First year grade,1,0,1,1,3.6,4.4,3.6666666666666665,2.0
83,2021-08-24 08:21:24,2021-08-24 08:29:41,IP Address,152.26.35.116,100,496,True,2021-08-24 08:29:42,R_1DppF50zYgheDh2,,,,,35.68170166015625,-80.56150054931640625,anonymous,EN,,F_3huUbDFax8fvOmJ,signature.png,7293,image/png,61008174621af4fde89d5c7f,,,,,,,,,,,Pass,First year grade,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,Pass,First year grade,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,28,Moderately knowledgeable,Yes,No,Yes,No,No,61008174621af4fde89d5c7f,education,2,1,2,4,int,no_shap,lr,True,Pass,First year grade,Pass,First year grade,1,1,1,1,4.0,4.0,3.3333333333333335,3.3333333333333335
84,2021-08-24 08:36:43,2021-08-24 08:43:09,IP Address,71.235.159.251,100,386,True,2021-08-24 08:43:10,R_333BDGp6RE36nX7,,,,,41.868896484375,-73.45600128173828125,anonymous,EN,1,F_1ODCHkLRN4wvWf2,signature.png,9738,image/png,61129e81c06118bfd90996ec,,,,,,,,,,,Pass,First year grade,3.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3,Not knowledgeable at all,No,No,No,No,No,61129e81c06118bfd90996ec,education,3,1,2,4,bb,shap,lr,True,Pass,First year grade,Fail,First year grade,1,1,1,1,3.6,2.6,4.0,3.6666666666666665
85,2021-08-24 08:40:42,2021-08-24 08:45:58,IP Address,68.46.28.117,100,316,True,2021-08-24 08:45:59,R_Ww9NtuLpq58rbC9,,,,,44.935394287109375,-93.169403076171875,anonymous,EN,1,F_2zqI7W7a4JnEBVj,signature.png,12225,image/png,61083a43902f8b90914b17bb,Fail,First year grade,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,Fail,First year grade,5.0,2.0,1.0,5.0,2.0,4.0,5.0,5.0,,,,,,,,,,,6,Moderately knowledgeable,Yes,No,Yes,No,No,61083a43902f8b90914b17bb,education,1,3,3,1,bb,no_shap,dt,True,Fail,First year grade,Fail,First year grade,1,1,1,1,4.8,3.8,1.6666666666666667,4.0
86,2021-08-24 08:42:38,2021-08-24 08:51:13,IP Address,24.162.161.233,100,514,True,2021-08-24 08:51:14,R_3dRJnZuAXo4c1zW,,,,,25.9243927001953125,-97.4626007080078125,anonymous,EN,1,F_3fQ4zw7YKqzX1fX,signature.png,13940,image/png,5c7336a216dc79000146929b,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,Pass,First year grade,4.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,4,Not knowledgeable at all,No,No,No,No,No,5c7336a216dc79000146929b,education,1,3,2,1,int,shap,lr,True,Pass,First year grade,Fail,First year grade,1,0,1,1,2.0,2.4,5.0,4.0
87,2021-08-24 08:43:10,2021-08-24 08:51:15,IP Address,12.90.231.66,100,484,True,2021-08-24 08:51:16,R_vkTg1PfpflEK1Mt,,,,,33.14520263671875,-97.0699005126953125,anonymous,EN,0.89999997615814208984375,F_2SxAFXOuPyPgd6t,signature.png,14274,image/png,611e9a245aa10e0fd14f24be,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Pass,First year grade,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,1,Moderately knowledgeable,Yes,No,No,Yes,No,611e9a245aa10e0fd14f24be,education,4,2,3,4,int,no_shap,lr,True,Fail,First year grade,Pass,First year grade,1,1,1,1,4.0,3.8,3.0,4.0
88,2021-08-24 08:44:22,2021-08-24 08:52:26,IP Address,98.29.37.175,100,484,True,2021-08-24 08:52:27,R_2VkJwJFEZhQEDR0,,,,,39.5626983642578125,-84.2223968505859375,anonymous,EN,1,F_2lRKE6L9WGzIsH7,signature.png,6677,image/png,60c5f64b3600e20785ab48e1,,,,,,,,,,,Fail,First year grade,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,Pass,Number of absences,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,,,,,,,,,,,5,Moderately knowledgeable,No,No,Yes,Yes,No,60c5f64b3600e20785ab48e1,education,4,1,3,1,bb,no_shap,lr,True,Fail,First year grade,Pass,First year grade,1,1,1,0,3.4,3.6,3.6666666666666665,3.6666666666666665
89,2021-08-24 08:50:23,2021-08-24 08:55:21,IP Address,24.72.208.86,100,297,True,2021-08-24 08:55:22,R_3Gv7vekg0yGUsKZ,,,,,41.122100830078125,-98.001800537109375,anonymous,EN,1,F_bQw4GJDVqlqIMp3,signature.png,5513,image/png,5c92590a1f991d00161a6fa3,Pass,First year grade,5.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Fail,First year grade,5.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,14,Slightly knowledgeable,No,No,No,No,No,5c92590a1f991d00161a6fa3,education,3,2,4,3,int,shap,dt,True,Pass,First year grade,Fail,First year grade,1,1,1,1,3.8,4.2,4.333333333333333,3.0
90,2021-08-24 08:52:29,2021-08-24 08:57:39,IP Address,24.194.225.44,100,310,True,2021-08-24 08:57:40,R_1eK81GwPr6rNKRP,,,,,43.0592041015625,-73.73560333251953125,anonymous,EN,0.89999997615814208984375,F_2tAwkze0Ho7A3Mg,signature.png,7174,image/png,61028ca81c75bd8c35ef8b54,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,7,Slightly knowledgeable,No,No,Yes,No,No,61028ca81c75bd8c35ef8b54,education,2,1,2,3,int,shap,lr,True,Pass,First year grade,Pass,First year grade,1,1,1,1,3.8,3.8,3.3333333333333335,3.3333333333333335
91,2021-08-24 08:52:07,2021-08-24 08:58:08,IP Address,107.77.209.113,100,361,True,2021-08-24 08:58:09,R_1lgV3SlfnfOtqhp,,,,,41.9409027099609375,-87.6531982421875,anonymous,EN,0.89999997615814208984375,F_31oyithMCMYWePR,signature.png,10352,image/png,60fd65e6212b4fe59b491665,Fail,First year grade,4.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,5.0,3.0,2.0,4.0,2.0,2.0,4.0,5.0,0,Moderately knowledgeable,No,No,No,No,No,60fd65e6212b4fe59b491665,education,2,4,1,4,int,shap,dt,True,Fail,First year grade,Pass,First year grade,1,1,1,1,4.0,4.2,2.3333333333333335,3.0
92,2021-08-24 08:59:29,2021-08-24 09:04:23,IP Address,76.113.148.196,100,293,True,2021-08-24 09:04:23,R_33Egwc26JPsqBY9,,,,,45.1183929443359375,-93.346099853515625,anonymous,EN,0.89999997615814208984375,F_UaquyMp7EH5pZsd,signature.png,9626,image/png,60fcccc2bb686a7fbb27f46d,,,,,,,,,,,Fail,First year grade,5.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,Fail,First year grade,5.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,,,,,,,,,,,6,Not knowledgeable at all,Yes,No,Yes,No,No,60fcccc2bb686a7fbb27f46d,education,1,2,3,1,bb,no_shap,lr,True,Fail,First year grade,Fail,First year grade,1,1,1,1,4.4,4.0,2.0,3.3333333333333335
93,2021-08-24 08:56:29,2021-08-24 09:04:43,IP Address,205.186.50.98,100,493,True,2021-08-24 09:04:44,R_3JK4qaFxA8tOym6,,,,,34.829498291015625,-82.58119964599609375,anonymous,EN,0.89999997615814208984375,F_1hFIxo93Y5430Jf,signature.png,8203,image/png,5f08f4df50389c17b32c2556,Fail,First year grade,5.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,,,,,,,,,,,Fail,First year grade,5.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,,,,,,,,,,,14,Moderately knowledgeable,No,No,Yes,No,No,5f08f4df50389c17b32c2556,education,1,4,3,1,int,no_shap,dt,True,Fail,First year grade,Fail,First year grade,1,1,1,1,5.0,4.6,1.0,2.0
94,2021-08-24 08:56:31,2021-08-24 09:07:24,IP Address,173.160.94.201,100,652,True,2021-08-24 09:07:25,R_1mjYEzR5PzxYjGa,,,,,33.934906005859375,-84.3921966552734375,anonymous,EN,1,F_2WGTmMgKLxIFGgI,signature.png,5905,image/png,5f8dc8e88567d612282c6d1d,Pass,First year grade,4.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,5.0,4.0,1.0,4.0,3.0,2.0,4.0,3,Not knowledgeable at all,No,No,No,No,No,5f8dc8e88567d612282c6d1d,education,4,2,4,2,bb,shap,dt,True,Pass,First year grade,Pass,First year grade,1,1,1,1,2.8,4.2,4.333333333333333,2.0
95,2021-08-24 09:01:43,2021-08-24 09:11:48,IP Address,74.71.192.160,100,605,True,2021-08-24 09:11:49,R_2ZUIl4j8qBL6CEl,,,,,40.6374969482421875,-74.02159881591796875,anonymous,EN,0.89999997615814208984375,F_2VOdwaBquPRSglF,signature.png,11674,image/png,60ff0faac24eac1565191c33,,,,,,,,,,,I don't know,First year grade,4.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3,Not knowledgeable at all,No,No,No,No,No,60ff0faac24eac1565191c33,education,2,1,1,3,int,shap,lr,True,Fail,First year grade,Pass,First year grade,0,1,1,1,3.6,3.4,4.333333333333333,4.333333333333333
96,2021-08-24 09:07:25,2021-08-24 09:13:22,IP Address,204.113.154.182,100,357,True,2021-08-24 09:13:22,R_3NLns3hT5X9ItJY,,,,,40.5153045654296875,-112.0316009521484375,anonymous,EN,1,F_5w4iNBwTwaG8jqV,signature.png,12427,image/png,60fdd586c4b9e82d6558caa6,Pass,First year grade,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,15,Not knowledgeable at all,No,No,Yes,No,No,60fdd586c4b9e82d6558caa6,education,1,2,2,3,bb,shap,dt,True,Pass,First year grade,Fail,First year grade,1,0,1,1,3.2,3.6,4.0,3.3333333333333335
97,2021-08-24 09:12:08,2021-08-24 09:19:29,IP Address,76.28.192.69,100,440,True,2021-08-24 09:19:30,R_2aEI7tmWT4Zq3VS,,,,,47.83880615234375,-122.1985015869140625,anonymous,EN,1,F_3CDudX9ZZFOcvVG,signature.png,9253,image/png,60ff101783b9d38e4e225561,Pass,First year grade,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,Pass,First year grade,4.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,4,Not knowledgeable at all,No,No,No,No,No,60ff101783b9d38e4e225561,education,2,3,4,1,int,shap,dt,True,Pass,First year grade,Pass,First year grade,1,1,1,1,2.4,3.6,4.666666666666667,4.0
98,2021-08-24 09:23:59,2021-08-24 09:29:42,IP Address,107.77.202.68,100,342,True,2021-08-24 09:29:42,R_3MSFZiSVbvJE8As,,,,,38.9033966064453125,-76.98819732666015625,anonymous,EN,0.89999997615814208984375,F_BG53eWoQexLpV4d,signature.png,8806,image/png,60fd6618f9a377f54dcdf318,,,,,,,,,,,Pass,First year grade,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,,,,,,,,,,,Pass,First year grade,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,5,Slightly knowledgeable,No,No,Yes,No,No,60fd6618f9a377f54dcdf318,education,2,4,4,3,bb,shap,lr,True,Pass,First year grade,Pass,First year grade,1,1,1,1,2.8,2.2,4.0,4.0
99,2021-08-24 09:33:18,2021-08-24 09:37:45,IP Address,68.46.26.208,100,266,True,2021-08-24 09:37:45,R_1Kjdxjy3ubTGRLV,,,,,44.8961944580078125,-93.10359954833984375,anonymous,EN,0.89999997615814208984375,F_3M57dcSi2u6E4Sq,signature.png,12895,image/png,60fd96e93965e6eb9e783c02,,,,,,,,,,,Pass,First year grade,4.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,Pass,Number of absences,3.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,,,,,,,,,,,2,Slightly knowledgeable,Yes,Yes,Yes,Yes,No,60fd96e93965e6eb9e783c02,education,4,1,4,1,int,no_shap,lr,True,Pass,First year grade,Pass,First year grade,1,1,1,0,3.2,3.8,4.333333333333333,4.0
100,2021-08-24 09:30:13,2021-08-24 09:37:59,IP Address,96.71.15.193,100,465,True,2021-08-24 09:38:01,R_2Xib1qaPAkGlDo5,,,,,27.318206787109375,-80.3524017333984375,anonymous,EN,0.89999997615814208984375,F_RePvr4OcX9ihxYJ,signature.png,11296,image/png,60fcd720aec8e3a2bdc414a9,I don't know,First year grade,4.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,,,,,,,,,,,Pass,First year grade,5.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,,,,,,,,,,,6,Moderately knowledgeable,Yes,No,Yes,No,No,60fcd720aec8e3a2bdc414a9,education,4,1,1,2,bb,no_shap,dt,True,Fail,First year grade,Pass,First year grade,0,1,1,1,4.0,2.6,2.3333333333333335,4.333333333333333
101,2021-08-24 09:42:21,2021-08-24 09:46:27,IP Address,73.161.92.14,100,246,True,2021-08-24 09:46:28,R_2V2AnzSdqugeUzC,,,,,42.331298828125,-83.46559906005859375,anonymous,EN,0.89999997615814208984375,F_2dXhbWVHGWZvIlj,signature.png,10659,image/png,6118509f8593275a2f8cd2ab,,,,,,,,,,,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,Pass,First year grade,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,,,,,,2,Slightly knowledgeable,Yes,No,No,Yes,No,6118509f8593275a2f8cd2ab,education,4,1,4,2,int,no_shap,lr,True,Pass,First year grade,Pass,First year grade,1,1,1,1,4.0,4.0,2.0,2.0
